,price,Commune,rank_city_pr,house_area,number_of_rooms,terrace,terrace_area,fully_equipped_kitchen,open_fire,SB_as new,SB_just renovated,SB_good,SB_to be done up,SB_to renovate,SB_to restore
15825,365000,ANTWERPEN,335.0,130.0,2,1,,1,0,1,0,0,0,0,0
15826,378000,MIDDELKERKE,72.0,64.0,2,0,0.0,0,0,0,0,0,0,0,0
15827,359500,BRUGGE,468.0,125.0,2,0,0.0,1,0,1,0,0,0,0,0
15828,365000,SAINT-GILLES,551.0,122.0,2,1,16.0,0,0,0,0,0,0,0,0
15829,375000,LIÈGE,84.0,135.0,2,1,19.0,1,0,0,1,0,0,0,0
15830,385000,WAREGEM,298.0,130.0,3,1,,0,0,1,0,0,0,0,0
15831,370000,WATERLOO,558.0,120.0,2,1,24.0,1,0,1,0,0,0,0,0
15832,400000,WATERLOO,558.0,139.0,3,1,20.0,1,0,1,0,0,0,0,0
15833,360000,GREZ-DOICEAU,548.0,143.0,2,1,,1,0,1,0,0,0,0,0
15834,365000,GENT,496.0,111.0,3,1,11.0,1,0,1,0,0,0,0,0
15835,381000,GENT,496.0,117.0,3,1,20.0,1,0,1,0,0,0,0,0
15836,385000,LEUVEN,466.0,140.0,3,1,6.0,0,0,1,0,0,0,0,0
15837,397000,GENT,496.0,117.0,3,1,20.0,1,0,1,0,0,0,0,0
15838,387000,HALLE,399.0,131.0,3,1,9.0,1,0,1,0,0,0,0,0
15839,367000,OOSTROZEBEKE,405.0,102.0,2,1,,0,0,0,0,0,0,0,0
15840,385000,NIEUWPOORT,364.0,104.0,3,1,,0,0,1,0,0,0,0,0
15841,365000,BLANKENBERGE,153.0,123.0,2,1,,1,0,1,0,0,0,0,0
15842,367000,NIEUWPOORT,364.0,71.0,2,0,0.0,1,0,1,0,0,0,0,0
15843,370000,CHARLEROI,19.0,310.0,6,1,,1,0,0,0,1,0,0,0
15844,371850,BRAINE-L'ALLEUD,488.0,129.0,3,1,13.0,1,0,1,0,0,0,0,0
15845,390000,GREZ-DOICEAU,548.0,179.0,3,1,14.0,1,0,1,0,0,0,0,0
15846,390000,AALST,228.0,203.0,4,1,,1,0,1,0,0,0,0,0
15847,399000,ANTWERPEN,335.0,119.0,3,0,0.0,1,0,0,1,0,0,0,0
15848,399000,KOKSIJDE,324.0,133.0,3,1,33.0,1,0,0,0,1,0,0,0
15849,399000,EVERE,263.0,148.0,3,1,16.0,1,0,1,0,0,0,0,0
15850,399550,KORTEMARK,141.0,135.0,2,1,45.0,1,0,1,0,0,0,0,0
15851,369500,NIEUWPOORT,364.0,125.0,3,0,0.0,1,0,1,0,0,0,0,0
15852,390000,MONT-SAINT-GUIBERT,316.0,160.0,3,0,0.0,1,0,0,0,0,0,0,0
15853,380000,ANTWERPEN,335.0,66.0,1,1,5.0,1,0,1,0,0,0,0,0
15854,371838,WEZEMBEEK-OPPEM,553.0,118.0,2,1,19.0,1,0,0,0,0,0,0,0
15855,380245,WEZEMBEEK-OPPEM,553.0,91.0,2,1,45.0,1,0,0,0,0,0,0,0
15856,389000,BRUGGE,468.0,87.0,2,0,0.0,1,0,0,0,0,0,0,0
15857,395000,WAREGEM,298.0,147.0,2,1,25.0,1,0,0,0,0,0,0,0
15858,360000,ANTWERPEN,335.0,84.0,2,1,21.0,0,0,0,0,0,0,0,0
15859,395000,GENT,496.0,106.0,2,1,12.0,0,0,1,0,0,0,0,0
15860,360000,ANTWERPEN,335.0,155.0,3,1,21.0,1,0,0,0,0,0,0,0
15861,365000,UCCLE,549.0,108.0,3,1,14.0,1,0,0,1,0,0,0,0
15862,375000,BRUGGE,468.0,140.0,3,0,0.0,1,0,1,0,0,0,0,0
15863,379000,SAINT-JOSSE-TEN-NOODE,271.0,77.0,1,1,16.0,1,0,1,0,0,0,0,0
15864,399000,SAINT-JOSSE-TEN-NOODE,271.0,100.0,2,1,10.0,1,0,1,0,0,0,0,0
15865,399000,BILZEN,178.0,219.0,4,0,0.0,1,1,1,0,0,0,0,0
15866,399000,IZEGEM,227.0,150.0,3,0,0.0,0,0,1,0,0,0,0,0
15867,354974,AALST,228.0,104.0,2,1,9.0,1,0,1,0,0,0,0,0
15868,360800,WAREGEM,298.0,173.0,2,1,42.0,1,0,1,0,0,0,0,0
15869,355000,OTTIGNIES-LOUVAIN-LA-NEUVE,523.0,101.0,2,1,18.0,0,0,1,0,0,0,0,0
15870,355000,BREDENE,114.0,95.0,2,0,0.0,1,0,1,0,0,0,0,0
15871,355000,OTTIGNIES-LOUVAIN-LA-NEUVE,523.0,100.0,2,1,18.0,0,0,1,0,0,0,0,0
15872,365000,ANTWERPEN,335.0,93.0,2,1,5.0,1,0,1,0,0,0,0,0
15873,379000,ZELE,322.0,153.0,3,1,30.0,0,0,0,0,0,0,0,0
15874,351750,BRAINE-L'ALLEUD,488.0,128.0,3,1,24.0,1,0,1,0,0,0,0,0
15875,379000,KNOKKE-HEIST,570.0,115.0,2,0,0.0,0,0,0,0,1,0,0,0
15876,360000,KOKSIJDE,324.0,115.0,3,0,0.0,0,0,1,0,0,0,0,0
15877,370000,KEERBERGEN,541.0,108.0,2,0,0.0,0,0,0,0,0,0,0,0
15878,380000,ROOSDAAL,439.0,132.0,3,1,19.0,0,0,0,0,0,0,0,0
15879,380000,ROOSDAAL,439.0,145.0,3,1,44.0,0,0,0,0,0,0,0,0
15880,390000,IXELLES,564.0,57.0,1,1,25.0,1,0,0,0,0,0,0,0
15881,399000,PUURS-SINT-AMANDS,389.0,137.0,2,1,,0,0,1,0,0,0,0,0
15882,395000,HAALTERT,280.0,148.0,3,1,69.0,0,0,1,0,0,0,0,0
15883,357377,GENT,496.0,88.0,2,1,9.0,1,0,1,0,0,0,0,0
15884,399000,KOKSIJDE,324.0,125.0,3,1,,1,1,1,0,0,0,0,0
15885,375000,GENT,496.0,142.0,3,1,45.0,0,0,0,0,0,0,0,0
15886,377000,OTTIGNIES-LOUVAIN-LA-NEUVE,523.0,99.0,2,1,18.0,0,0,1,0,0,0,0,0
15887,380000,DE PANNE,118.0,101.0,2,1,,0,0,1,0,0,0,0,0
15888,360000,GREZ-DOICEAU,548.0,140.0,2,1,,1,0,1,0,0,0,0,0
15889,360000,ANTWERPEN,335.0,102.0,2,1,21.0,1,0,1,0,0,0,0,0
15890,365000,ANDERLECHT,283.0,105.0,2,0,0.0,1,0,0,0,0,0,0,0
15891,370000,LIEVEGEM,408.0,121.0,2,1,16.0,0,0,0,0,0,0,0,0
15892,389900,HALLE,399.0,158.0,3,1,16.0,1,0,1,0,0,0,0,0
15893,359000,IXELLES,564.0,105.0,3,1,3.0,1,0,0,0,0,0,0,0
15894,385000,KNOKKE-HEIST,570.0,96.0,3,0,0.0,1,0,1,0,0,0,0,0
15895,395000,BRUGGE,468.0,91.0,2,1,4.0,1,0,1,0,0,0,0,0
15896,399000,NIEUWPOORT,364.0,105.0,2,1,,1,0,0,0,0,0,0,0
15897,355200,DENDERMONDE,243.0,106.0,1,1,,1,0,0,0,0,0,0,0
15898,360000,SCHAERBEEK,404.0,110.0,2,0,0.0,0,0,0,0,0,0,0,0
15899,399000,KORTRIJK,353.0,135.0,3,0,0.0,1,0,1,0,0,0,0,0
15900,390000,OTTIGNIES-LOUVAIN-LA-NEUVE,523.0,107.0,2,1,18.0,0,0,1,0,0,0,0,0
15901,400000,OTTIGNIES-LOUVAIN-LA-NEUVE,523.0,108.0,3,1,18.0,0,0,1,0,0,0,0,0
15902,400000,OTTIGNIES-LOUVAIN-LA-NEUVE,523.0,105.0,2,1,18.0,0,0,1,0,0,0,0,0
15903,395000,WEZEMBEEK-OPPEM,553.0,107.0,2,1,14.0,1,0,0,0,0,0,0,0
15904,399000,WEZEMBEEK-OPPEM,553.0,113.0,2,1,13.0,1,0,0,0,0,0,0,0
15905,389000,OOSTENDE,167.0,93.0,2,0,0.0,0,0,1,0,0,0,0,0
15906,355000,BRUGGE,468.0,114.0,2,1,21.0,1,0,1,0,0,0,0,0
15907,351750,BRAINE-L'ALLEUD,488.0,130.0,3,1,14.0,1,0,1,0,0,0,0,0
15908,361800,BRAINE-L'ALLEUD,488.0,131.0,3,1,14.0,1,0,1,0,0,0,0,0
15909,371850,BRAINE-L'ALLEUD,488.0,128.0,3,1,,1,0,1,0,0,0,0,0
15910,379000,BRUXELLES,494.0,110.0,2,1,,0,0,1,0,0,0,0,0
15911,379000,KNOKKE-HEIST,570.0,84.0,2,1,,1,0,0,0,0,0,0,0
15912,395000,GENT,496.0,110.0,3,0,0.0,1,0,1,0,0,0,0,0
15913,395000,DEINZE,453.0,121.0,3,0,0.0,1,0,1,0,0,0,0,0
15914,400000,DEINZE,453.0,120.0,3,0,0.0,1,0,1,0,0,0,0,0
15915,390000,LONDERZEEL,377.0,165.0,3,1,,0,0,1,0,0,0,0,0
15916,354000,JABBEKE,462.0,103.0,2,1,18.0,1,0,0,0,0,0,0,0
15917,354000,JABBEKE,462.0,99.0,2,1,43.0,1,0,0,0,0,0,0,0
15918,360000,ANTWERPEN,335.0,153.0,2,1,,0,0,0,0,1,0,0,0
15919,364000,JABBEKE,462.0,116.0,2,1,16.0,1,0,0,0,0,0,0,0
15920,357500,GENT,496.0,83.0,2,1,44.0,0,0,0,0,1,0,0,0
15921,372500,GENT,496.0,93.0,3,1,11.0,0,0,0,0,1,0,0,0
15922,378500,GENT,496.0,95.0,2,1,11.0,0,0,0,0,1,0,0,0
15923,379500,GENT,496.0,94.0,3,1,11.0,0,0,0,0,1,0,0,0
15924,379500,GENT,496.0,95.0,2,1,11.0,0,0,0,0,1,0,0,0
15925,398900,GENT,496.0,99.0,3,1,48.0,0,0,0,0,1,0,0,0
15926,375000,ANTWERPEN,335.0,55.0,1,1,,1,0,1,0,0,0,0,0
15927,369000,GRIMBERGEN,436.0,140.0,3,1,,1,0,1,0,0,0,0,0
15928,372464,GENT,496.0,110.0,3,1,10.0,0,0,1,0,0,0,0,0
15929,398000,BRUGGE,468.0,120.0,3,0,0.0,0,0,0,0,0,0,0,0
15930,363000,AALST,228.0,121.0,3,0,0.0,1,0,1,0,0,0,0,0
15931,364000,AALST,228.0,120.0,3,0,0.0,1,0,1,0,0,0,0,0
15932,380000,DEINZE,453.0,127.0,3,1,17.0,1,0,1,0,0,0,0,0
15933,367709,MERELBEKE,465.0,94.0,2,1,38.0,0,0,0,0,0,0,0,0
15934,352000,JABBEKE,462.0,112.0,2,1,12.0,0,0,0,0,0,0,0,0
15935,379000,JABBEKE,462.0,118.0,2,1,32.0,0,0,0,0,0,0,0,0
15936,390000,OOSTENDE,167.0,123.0,3,0,0.0,1,0,0,0,1,0,0,0
15937,385000,OTTIGNIES-LOUVAIN-LA-NEUVE,523.0,105.0,2,1,15.0,0,0,1,0,0,0,0,0
15938,395000,BRUGGE,468.0,86.0,2,1,19.0,1,0,1,0,0,0,0,0
15939,353500,KEERBERGEN,541.0,117.0,3,1,,0,0,0,0,0,0,0,0
15940,395000,TERVUREN,572.0,176.0,3,1,8.0,0,0,0,0,0,0,0,0
15941,360000,NIEUWPOORT,364.0,77.0,1,1,,0,0,0,0,0,0,0,0
15942,398000,BORNEM,443.0,132.0,2,1,,0,0,0,0,0,0,0,0
15943,379000,ANTWERPEN,335.0,53.0,1,1,13.0,1,0,1,0,0,0,0,0
15944,399000,GENT,496.0,110.0,2,1,14.0,1,0,0,0,0,0,0,0
15945,355000,ZWEVEGEM,158.0,121.0,3,1,37.0,0,0,0,0,0,0,0,0
15946,395000,ANTWERPEN,335.0,120.0,2,0,0.0,0,0,0,0,0,0,0,0
15947,399000,SINT-NIKLAAS,321.0,119.0,3,1,,0,0,0,0,0,0,0,0
15948,370000,HALLE,399.0,125.0,3,1,10.0,1,0,1,0,0,0,0,0
15949,369000,ANTWERPEN,335.0,215.0,3,1,,0,0,0,0,0,0,0,0
15950,371000,GENT,496.0,109.0,2,1,10.0,0,0,1,0,0,0,0,0
15951,391000,GENT,496.0,101.0,2,1,10.0,0,0,1,0,0,0,0,0
15952,396500,GENT,496.0,101.0,2,1,10.0,0,0,1,0,0,0,0,0
15953,354000,HAALTERT,280.0,166.0,3,0,0.0,0,0,0,0,0,0,0,0
15954,360000,DEINZE,453.0,124.0,3,1,12.0,0,0,1,0,0,0,0,0
15955,398000,ANTWERPEN,335.0,126.0,2,1,38.0,0,0,1,0,0,0,0,0
15956,367000,DEINZE,453.0,90.0,2,1,,0,0,0,0,0,0,0,0
15957,370000,GENT,496.0,87.0,2,1,,0,0,0,0,0,0,0,0
15958,395000,KRUIBEKE,437.0,210.0,4,1,90.0,0,0,1,0,0,0,0,0
15959,399000,AARTSELAAR,509.0,105.0,2,1,,0,0,0,0,0,0,0,0
15960,388750,GENT,496.0,93.0,3,1,22.0,1,0,1,0,0,0,0,0
15961,389850,ERPE-MERE,290.0,150.0,3,1,,0,0,1,0,0,0,0,0
15962,368000,GENT,496.0,114.0,2,1,10.0,0,0,1,0,0,0,0,0
15963,377500,GENT,496.0,100.0,2,1,46.0,0,0,1,0,0,0,0,0
15964,357000,DEINZE,453.0,114.0,2,1,24.0,1,0,1,0,0,0,0,0
15965,367000,DEINZE,453.0,107.0,2,1,17.0,1,0,1,0,0,0,0,0
15966,375000,DEINZE,453.0,117.0,2,1,13.0,1,0,1,0,0,0,0,0
15967,390000,DEINZE,453.0,114.0,2,1,11.0,1,0,1,0,0,0,0,0
15968,395000,DEINZE,453.0,107.0,2,1,11.0,1,0,1,0,0,0,0,0
15969,398000,DEINZE,453.0,117.0,2,1,13.0,1,0,1,0,0,0,0,0
15970,359000,GENT,496.0,92.0,2,1,12.0,1,0,1,0,0,0,0,0
15971,359000,GENT,496.0,92.0,2,1,11.0,1,0,1,0,0,0,0,0
15972,365000,GENT,496.0,88.0,2,1,15.0,1,0,1,0,0,0,0,0
15973,385000,ANTWERPEN,335.0,110.0,2,1,,0,0,0,0,0,1,0,0
15974,365000,DEINZE,453.0,108.0,2,1,46.0,0,0,1,0,0,0,0,0
15975,374000,AARTSELAAR,509.0,90.0,2,1,,0,0,0,0,0,0,0,0
15976,359000,HARELBEKE,161.0,119.0,2,1,,0,0,0,0,0,0,0,0
15977,359000,GENT,496.0,89.0,2,0,0.0,1,0,1,0,0,0,0,0
15978,363591,BEERSEL,490.0,136.0,3,1,39.0,0,0,0,0,1,0,0,0
15979,380056,BEERSEL,490.0,146.0,3,1,38.0,0,0,0,0,1,0,0,0
15980,395000,MEISE,526.0,180.0,3,1,,1,0,1,0,0,0,0,0
15981,399000,JETTE,260.0,109.0,2,1,60.0,1,0,1,0,0,0,0,0
15982,380000,EVERE,263.0,115.0,2,1,9.0,1,0,1,0,0,0,0,0
15983,390000,GENT,496.0,92.0,1,1,12.0,1,0,0,0,1,0,0,0
15984,370000,ZAVENTEM,510.0,120.0,3,1,11.0,1,0,1,0,0,0,0,0
15985,390000,UCCLE,549.0,104.0,2,0,0.0,1,0,1,0,0,0,0,0
15986,355000,SCHAERBEEK,404.0,135.0,4,1,9.0,0,0,0,1,0,0,0,0
15987,369000,ETTERBEEK,540.0,100.0,2,0,0.0,1,0,1,0,0,0,0,0
15988,398000,KNOKKE-HEIST,570.0,80.0,2,1,,1,0,0,0,1,0,0,0
15989,398000,KNOKKE-HEIST,570.0,80.0,2,1,,1,0,0,0,1,0,0,0
15990,369000,ANDERLECHT,283.0,109.0,2,1,35.0,1,0,1,0,0,0,0,0
15991,365000,GANSHOREN,210.0,135.0,3,1,15.0,1,0,0,0,1,0,0,0
15992,365000,UCCLE,549.0,100.0,2,1,,1,0,1,0,0,0,0,0
15993,380000,WOLUWE-SAINT-LAMBERT,539.0,108.0,2,1,,1,0,0,0,0,0,0,0
15994,390000,BRUXELLES,494.0,125.0,2,0,0.0,1,0,0,0,1,0,0,0
15995,395000,MIDDELKERKE,72.0,79.0,2,1,,1,0,0,0,1,0,0,0
15996,389000,LEUVEN,466.0,77.0,2,1,7.0,1,0,0,0,1,0,0,0
15997,355000,ANTWERPEN,335.0,120.0,2,0,0.0,1,0,1,0,0,0,0,0
15998,360000,ANTWERPEN,335.0,120.0,2,0,0.0,1,0,1,0,0,0,0,0
15999,365000,ANTWERPEN,335.0,120.0,2,0,0.0,1,0,1,0,0,0,0,0
16000,367000,UCCLE,549.0,120.0,3,1,36.0,1,0,0,0,1,0,0,0
16001,375000,MERCHTEM,412.0,94.0,2,1,20.0,1,0,1,0,0,0,0,0
16002,395000,DROGENBOS,401.0,265.0,4,0,0.0,0,0,0,1,0,0,0,0
16003,395000,DALHEM,378.0,219.0,3,1,54.0,1,0,0,0,0,0,0,0
16004,359000,BRUGGE,468.0,141.0,4,1,25.0,1,0,0,0,1,0,0,0
16005,359000,ZUIENKERKE,561.0,141.0,4,1,25.0,1,0,0,0,1,0,0,0
16006,359000,ZUIENKERKE,561.0,141.0,4,1,25.0,1,0,0,0,1,0,0,0
16007,365000,BLANKENBERGE,153.0,100.0,3,1,,1,0,0,0,1,0,0,0
16008,385000,ETTERBEEK,540.0,110.0,2,1,9.0,1,0,0,0,1,0,0,0
16009,385000,BLANKENBERGE,153.0,80.0,2,1,,1,0,0,0,1,0,0,0
16010,390000,IXELLES,564.0,95.0,2,0,0.0,1,0,0,0,0,0,1,0
16011,380000,MOLENBEEK-SAINT-JEAN,239.0,126.0,3,1,17.0,1,0,1,0,0,0,0,0
16012,380000,BRAINE-L'ALLEUD,488.0,126.0,3,1,25.0,1,0,1,0,0,0,0,0
16013,370000,UCCLE,549.0,110.0,2,1,10.0,1,0,0,0,1,0,0,0
16014,370000,LEUVEN,466.0,115.0,2,1,16.0,1,0,0,0,1,0,0,0
16015,385000,LEUVEN,466.0,116.0,1,1,9.0,1,0,0,0,1,0,0,0
16016,375000,KRAAINEM,577.0,125.0,3,1,2.0,1,0,0,0,1,0,0,0
16017,395000,LIÈGE,84.0,125.0,3,1,,1,0,0,1,0,0,0,0
16018,399000,BRUXELLES,494.0,115.0,3,0,0.0,1,0,0,0,0,0,0,0
16019,385000,UCCLE,549.0,105.0,2,1,10.0,1,0,0,0,0,1,0,0
16020,359500,ANTWERPEN,335.0,116.0,3,1,6.0,0,0,1,0,0,0,0,0
16021,379000,LINKEBEEK,555.0,141.0,3,0,0.0,1,0,0,0,0,0,0,0
16022,370000,LEUVEN,466.0,112.0,2,1,14.0,1,0,0,0,1,0,0,0
16023,370000,ATH,105.0,137.0,3,1,46.0,1,0,1,0,0,0,0,0
16024,399000,WOLUWE-SAINT-LAMBERT,539.0,90.0,2,1,5.0,1,0,0,0,1,0,0,0
16025,375000,SINT-NIKLAAS,321.0,117.0,3,1,22.0,1,0,0,0,0,0,0,0
16026,360000,WOLUWE-SAINT-LAMBERT,539.0,89.0,2,1,22.0,1,0,0,0,1,0,0,0
16027,369000,SINT-KATELIJNE-WAVER,447.0,85.0,1,1,28.0,1,0,0,0,0,0,0,0
16028,356500,DILBEEK,487.0,100.0,2,1,9.0,1,0,0,0,1,0,0,0
16029,359000,RHODE-SAINT-GENÈSE,573.0,116.0,3,1,6.0,1,0,0,0,1,0,0,0
16030,369000,OOSTENDE,167.0,90.0,2,0,0.0,1,0,0,1,0,0,0,0
16031,386500,DILBEEK,487.0,110.0,2,1,9.0,1,0,0,0,1,0,0,0
16032,395000,GANSHOREN,210.0,132.0,2,1,25.0,1,0,1,0,0,0,0,0
16033,365000,ANTWERPEN,335.0,115.0,2,1,,1,0,0,1,0,0,0,0
16034,395000,WATERLOO,558.0,110.0,3,1,60.0,1,0,1,0,0,0,0,0
16035,355000,UCCLE,549.0,60.0,1,1,12.0,1,0,0,0,0,0,0,0
16036,365000,ANTWERPEN,335.0,80.0,1,0,0.0,1,0,0,1,0,0,0,0
16037,365000,WATERLOO,558.0,90.0,2,0,0.0,1,0,1,0,0,0,0,0
16038,395000,WOLUWE-SAINT-LAMBERT,539.0,130.0,3,1,34.0,1,0,0,0,1,0,0,0
16039,369000,KOKSIJDE,324.0,90.0,2,0,0.0,0,0,1,0,0,0,0,0
16040,369500,KNOKKE-HEIST,570.0,67.0,1,1,20.0,1,0,1,0,0,0,0,0
16041,379000,LEUVEN,466.0,140.0,3,1,,1,0,1,0,0,0,0,0
16042,395000,KNOKKE-HEIST,570.0,85.0,2,1,5.0,1,0,0,1,0,0,0,0
16043,399000,WOLUWE-SAINT-LAMBERT,539.0,90.0,2,1,5.0,1,0,1,0,0,0,0,0
16044,365000,KORTRIJK,353.0,248.0,4,1,20.0,1,1,0,0,1,0,0,0
16045,375000,KOKSIJDE,324.0,91.0,2,1,110.0,1,0,0,1,0,0,0,0
16046,399000,MIDDELKERKE,72.0,85.0,2,1,,1,0,1,0,0,0,0,0
16047,349000,LIER,390.0,114.0,2,1,,1,0,1,0,0,0,0,0
16048,375000,BRUXELLES,494.0,100.0,3,1,24.0,1,0,0,0,1,0,0,0
16049,399000,BRUXELLES,494.0,100.0,3,0,0.0,1,0,0,0,1,0,0,0
16050,370000,JETTE,260.0,130.0,1,1,45.0,1,0,0,0,0,0,0,0
16051,370000,WEMMEL,524.0,125.0,2,1,,1,0,0,0,0,0,0,0
16052,365000,MIDDELKERKE,72.0,105.0,3,1,,1,0,0,0,0,0,0,0
16053,365000,MIDDELKERKE,72.0,105.0,3,1,,1,0,0,0,0,0,0,0
16054,395000,RHODE-SAINT-GENÈSE,573.0,103.0,2,1,24.0,1,0,1,0,0,0,0,0
16055,395000,DE HAAN,258.0,140.0,3,0,0.0,0,0,1,0,0,0,0,0
16056,370000,ANTWERPEN,335.0,95.0,3,1,10.0,1,0,1,0,0,0,0,0
16057,349000,GENT,496.0,119.0,2,1,11.0,1,0,0,0,1,0,0,0
16058,355000,BRUXELLES,494.0,125.0,1,0,0.0,1,0,1,0,0,0,0,0
16059,370000,SCHAERBEEK,404.0,117.0,2,0,0.0,0,0,0,0,1,0,0,0
16060,375000,MERCHTEM,412.0,102.0,2,1,23.0,1,0,1,0,0,0,0,0
16061,370000,ETTERBEEK,540.0,100.0,2,0,0.0,1,0,0,0,1,0,0,0
16062,370000,ETTERBEEK,540.0,118.0,2,0,0.0,1,0,1,0,0,0,0,0
16063,360000,BLANKENBERGE,153.0,100.0,2,1,17.0,1,0,0,0,0,0,0,0
16064,379000,RHODE-SAINT-GENÈSE,573.0,152.0,3,1,6.0,0,0,0,0,1,0,0,0
16065,381670,OUPEYE,132.0,156.0,2,1,29.0,1,0,0,0,0,0,0,0
16066,399000,ANTWERPEN,335.0,114.0,2,1,12.0,1,0,1,0,0,0,0,0
16067,399000,UCCLE,549.0,110.0,3,1,30.0,1,0,0,0,1,0,0,0
16068,375000,SCHAERBEEK,404.0,100.0,2,0,0.0,1,0,0,0,0,0,0,0
16069,375000,CHAUDFONTAINE,254.0,160.0,4,1,9.0,1,0,1,0,0,0,0,0
16070,375000,KNOKKE-HEIST,570.0,80.0,1,1,,1,0,1,0,0,0,0,0
16071,395000,IXELLES,564.0,110.0,2,1,2.0,1,0,1,0,0,0,0,0
16072,395000,ANTWERPEN,335.0,97.0,2,1,9.0,1,0,1,0,0,0,0,0
16073,395000,TERVUREN,572.0,92.0,2,1,42.0,1,0,1,0,0,0,0,0
16074,395000,KNOKKE-HEIST,570.0,71.0,2,1,,0,0,0,0,0,0,0,0
16075,380000,LEUVEN,466.0,91.0,2,0,0.0,1,0,1,0,0,0,0,0
16076,364000,NIVELLES,285.0,93.0,2,1,28.0,1,0,1,0,0,0,0,0
16077,371000,BRUXELLES,494.0,50.0,1,0,0.0,1,0,1,0,0,0,0,0
16078,395000,EVERGEM,391.0,141.0,2,1,,0,0,0,0,1,0,0,0
16079,374900,KNOKKE-HEIST,570.0,80.0,2,1,,1,0,0,0,1,0,0,0
16080,399000,SAINT-GILLES,551.0,80.0,2,0,0.0,1,0,0,1,0,0,0,0
16081,399000,MOLENBEEK-SAINT-JEAN,239.0,220.0,5,1,,1,0,0,1,0,0,0,0
16082,395000,NIEUWPOORT,364.0,103.0,2,1,17.0,1,0,1,0,0,0,0,0
16083,365000,KNOKKE-HEIST,570.0,123.0,3,1,15.0,1,0,0,0,0,0,0,0
16084,359000,IXELLES,564.0,105.0,3,0,0.0,1,1,0,0,0,0,0,0
16085,365000,KNOKKE-HEIST,570.0,67.0,2,0,0.0,0,0,0,0,0,0,0,0
16086,369000,SINT-PIETERS-LEEUW,448.0,140.0,2,0,0.0,0,0,0,0,1,0,0,0
16087,369500,KNOKKE-HEIST,570.0,67.0,1,1,,1,0,1,0,0,0,0,0
16088,375000,FOREST,473.0,98.0,2,1,5.0,1,0,0,0,0,0,0,0
16089,375000,NIEUWPOORT,364.0,170.0,2,1,,0,0,1,0,0,0,0,0
16090,380000,BRUXELLES,494.0,154.0,2,0,0.0,1,0,1,0,0,0,0,0
16091,389000,ANTWERPEN,335.0,101.0,2,0,0.0,1,0,0,1,0,0,0,0
16092,394000,WOMMELGEM,428.0,136.0,2,1,42.0,1,0,1,0,0,0,0,0
16093,399000,BRUXELLES,494.0,106.0,2,1,7.0,1,0,0,0,0,0,0,0
16094,355000,GENT,496.0,86.0,1,0,0.0,1,0,1,0,0,0,0,0
16095,385000,GREZ-DOICEAU,548.0,145.0,4,1,,0,0,0,1,0,0,0,0
16096,380000,UCCLE,549.0,150.0,3,1,25.0,1,0,1,0,0,0,0,0
16097,355000,WATERLOO,558.0,94.0,2,0,0.0,1,0,1,0,0,0,0,0
16098,364000,HOOGSTRATEN,500.0,108.0,3,0,0.0,1,0,0,0,1,0,0,0
16099,395000,WOLUWE-SAINT-LAMBERT,539.0,120.0,3,1,,1,0,1,0,0,0,0,0
16100,365000,ANTWERPEN,335.0,93.0,2,1,5.0,1,0,0,0,1,0,0,0
16101,365000,KNOKKE-HEIST,570.0,126.0,3,1,15.0,1,0,0,0,0,0,0,0
16102,372519,HEIST-OP-DEN-BERG,450.0,136.0,2,1,24.0,1,0,0,0,0,0,0,0
16103,387000,OOSTENDE,167.0,85.0,2,0,0.0,1,0,0,0,1,0,0,0
16104,389000,HALLE,399.0,225.0,3,1,14.0,1,0,1,0,0,0,0,0
16105,359900,UCCLE,549.0,140.0,3,1,40.0,1,1,0,0,1,0,0,0
16106,365000,ANTWERPEN,335.0,97.0,2,0,0.0,1,0,1,0,0,0,0,0
16107,369000,GENT,496.0,98.0,2,1,,0,0,0,0,1,0,0,0
16108,399000,RHODE-SAINT-GENÈSE,573.0,170.0,3,1,10.0,1,0,0,1,0,0,0,0
16109,400000,TERVUREN,572.0,155.0,1,1,,1,0,0,1,0,0,0,0
16110,375000,IXELLES,564.0,55.0,1,1,70.0,1,0,1,0,0,0,0,0
16111,379000,ANTWERPEN,335.0,115.0,2,0,0.0,1,0,1,0,0,0,0,0
16112,389000,DILBEEK,487.0,131.0,3,1,4.0,0,0,0,0,1,0,0,0
16113,399000,MACHELEN,277.0,133.0,3,1,,1,0,1,0,0,0,0,0
16114,399000,GENT,496.0,125.0,2,1,10.0,1,0,0,0,1,0,0,0
16115,399000,SAINT-JOSSE-TEN-NOODE,271.0,100.0,3,0,0.0,1,0,0,0,1,0,0,0
16116,380000,BRUXELLES,494.0,90.0,2,1,11.0,1,0,0,0,0,0,0,0
16117,380000,OOSTENDE,167.0,96.0,2,1,10.0,1,0,0,0,1,0,0,0
16118,395000,BREDENE,114.0,160.0,4,1,22.0,1,0,0,0,1,0,0,0
16119,399000,BREDENE,114.0,97.0,2,1,,1,0,0,0,1,0,0,0
16120,357000,BORNEM,443.0,95.0,2,1,,1,0,1,0,0,0,0,0
16121,367500,WATERLOO,558.0,118.0,3,1,14.0,1,0,0,0,0,0,0,0
16122,365683,ANDERLECHT,283.0,179.0,2,0,0.0,0,0,0,0,0,0,0,0
16123,380500,BLANKENBERGE,153.0,123.0,2,1,16.0,1,0,0,0,0,0,0,0
